hash_name,string_count,series_index,collision_count
RS,11750,6,0
RS,12000,6,0
RS,12250,6,0
RS,12500,6,0
RS,12750,6,0
RS,13000,6,0
RS,13250,6,0
RS,13500,6,0
RS,13750,6,0
RS,14000,6,0
RS,14250,6,0
RS,14500,6,0
RS,14750,6,0
RS,15000,6,0
RS,15250,6,0
RS,15500,6,0
RS,15750,6,0
RS,16000,6,0
RS,16250,6,0
RS,16500,6,0
RS,16750,6,0
RS,17000,6,0
RS,17250,6,0
RS,17500,6,0
RS,17750,6,0
RS,18000,6,0
RS,18250,6,0
RS,18500,6,0
RS,18750,6,0
RS,19000,6,0
RS,19250,6,0
RS,19500,6,0
RS,19750,6,0
RS,20000,6,0
JS,250,6,0
JS,500,6,0
JS,750,6,0
JS,1000,6,0
JS,1250,6,0
JS,1500,6,0
JS,1750,6,0
JS,2000,6,0
JS,2250,6,0
JS,2500,6,0
JS,2750,6,0
JS,3000,6,0
JS,3250,6,0
JS,3500,6,0
JS,3750,6,0
JS,4000,6,0
JS,4250,6,0
JS,4500,6,0
JS,4750,6,0
JS,5000,6,0
JS,5250,6,0
JS,5500,6,0
JS,5750,6,0
JS,6000,6,0
JS,6250,6,0
JS,6500,6,0
JS,6750,6,0
JS,7000,6,0
JS,7250,6,0
JS,7500,6,0
JS,7750,6,0
JS,8000,6,0
JS,8250,6,0
JS,8500,6,0
JS,8750,6,0
JS,9000,6,0
JS,9250,6,0
JS,9500,6,0
JS,9750,6,0
JS,10000,6,0
JS,10250,6,0
JS,10500,6,0
JS,10750,6,0
JS,11000,6,0
JS,11250,6,0
JS,11500,6,0
JS,11750,6,0
JS,12000,6,0
JS,12250,6,0
JS,12500,6,0
JS,12750,6,0
JS,13000,6,0
JS,13250,6,0
JS,13500,6,0
JS,13750,6,0
JS,14000,6,0
JS,14250,6,0
JS,14500,6,0
JS,14750,6,0
JS,15000,6,0
JS,15250,6,0
JS,15500,6,0
JS,15750,6,0
JS,16000,6,0
JS,16250,6,0
JS,16500,6,0
JS,16750,6,0
JS,17000,6,0
JS,17250,6,0
JS,17500,6,0
JS,17750,6,0
JS,18000,6,0
JS,18250,6,0
JS,18500,6,0
JS,18750,6,0
JS,19000,6,0
JS,19250,6,0
JS,19500,6,0
JS,19750,6,0
JS,20000,6,0
PJW,250,6,0
PJW,500,6,0
PJW,750,6,0
PJW,1000,6,0
PJW,1250,6,0
PJW,1500,6,0
PJW,1750,6,0
PJW,2000,6,0
PJW,2250,6,0
PJW,2500,6,0
PJW,2750,6,0
PJW,3000,6,0
PJW,3250,6,0
PJW,3500,6,0
PJW,3750,6,0
PJW,4000,6,0
PJW,4250,6,0
PJW,4500,6,0
PJW,4750,6,0
PJW,5000,6,0
PJW,5250,6,0
PJW,5500,6,0
PJW,5750,6,0
PJW,6000,6,0
PJW,6250,6,0
PJW,6500,6,0
PJW,6750,6,0
PJW,7000,6,0
PJW,7250,6,0
PJW,7500,6,0
PJW,7750,6,0
PJW,8000,6,0
PJW,8250,6,0
PJW,8500,6,0
PJW,8750,6,0
PJW,9000,6,0
PJW,9250,6,0
PJW,9500,6,0
PJW,9750,6,0
PJW,10000,6,0
PJW,10250,6,0
PJW,10500,6,0
PJW,10750,6,0
PJW,11000,6,0
PJW,11250,6,0
PJW,11500,6,0
PJW,11750,6,0
PJW,12000,6,0
PJW,12250,6,0
PJW,12500,6,0
PJW,12750,6,0
PJW,13000,6,0
PJW,13250,6,0
PJW,13500,6,0
PJW,13750,6,1
PJW,14000,6,1
PJW,14250,6,1
PJW,14500,6,1
PJW,14750,6,1
PJW,15000,6,1
PJW,15250,6,1
PJW,15500,6,1
PJW,15750,6,1
PJW,16000,6,1
PJW,16250,6,1
PJW,16500,6,1
PJW,16750,6,1
PJW,17000,6,1
PJW,17250,6,1
PJW,17500,6,1
PJW,17750,6,1
PJW,18000,6,1
PJW,18250,6,1
PJW,18500,6,1
PJW,18750,6,1
PJW,19000,6,1
PJW,19250,6,1
PJW,19500,6,1
PJW,19750,6,1
PJW,20000,6,2
ELF,250,6,0
ELF,500,6,0
ELF,750,6,0
ELF,1000,6,0
ELF,1250,6,0
ELF,1500,6,0
ELF,1750,6,0
ELF,2000,6,0
ELF,2250,6,0
ELF,2500,6,0
ELF,2750,6,0
ELF,3000,6,0
ELF,3250,6,0
ELF,3500,6,0
ELF,3750,6,0
ELF,4000,6,0
ELF,4250,6,0
ELF,4500,6,0
ELF,4750,6,0
ELF,5000,6,0
ELF,5250,6,0
ELF,5500,6,0
ELF,5750,6,0
ELF,6000,6,0
ELF,6250,6,0
ELF,6500,6,0
ELF,6750,6,0
ELF,7000,6,0
ELF,7250,6,0
ELF,7500,6,0
ELF,7750,6,0
ELF,8000,6,0
ELF,8250,6,0
ELF,8500,6,0
ELF,8750,6,0
ELF,9000,6,0
ELF,9250,6,0
ELF,9500,6,0
ELF,9750,6,0
ELF,10000,6,0
ELF,10250,6,0
ELF,10500,6,0
ELF,10750,6,0
ELF,11000,6,0
ELF,11250,6,0
ELF,11500,6,0
ELF,11750,6,0
ELF,12000,6,0
ELF,12250,6,0
ELF,12500,6,0
ELF,12750,6,0
ELF,13000,6,0
ELF,13250,6,0
ELF,13500,6,0
ELF,13750,6,1
ELF,14000,6,1
ELF,14250,6,1
ELF,14500,6,1
ELF,14750,6,1
ELF,15000,6,1
ELF,15250,6,1
ELF,15500,6,1
ELF,15750,6,1
ELF,16000,6,1
ELF,16250,6,1
ELF,16500,6,1
ELF,16750,6,1
ELF,17000,6,1
ELF,17250,6,1
ELF,17500,6,1
ELF,17750,6,1
ELF,18000,6,1
ELF,18250,6,1
ELF,18500,6,1
ELF,18750,6,1
ELF,19000,6,1
ELF,19250,6,1
ELF,19500,6,1
ELF,19750,6,1
ELF,20000,6,2
BKDR,250,6,0
BKDR,500,6,0
BKDR,750,6,0
BKDR,1000,6,0
BKDR,1250,6,0
BKDR,1500,6,0
BKDR,1750,6,0
BKDR,2000,6,0
BKDR,2250,6,0
BKDR,2500,6,0
BKDR,2750,6,0
BKDR,3000,6,0
BKDR,3250,6,0
BKDR,3500,6,0
BKDR,3750,6,0
BKDR,4000,6,0
BKDR,4250,6,0
BKDR,4500,6,0
BKDR,4750,6,0
BKDR,5000,6,0
BKDR,5250,6,0
BKDR,5500,6,0
BKDR,5750,6,0
BKDR,6000,6,0
BKDR,6250,6,0
BKDR,6500,6,0
BKDR,6750,6,0
BKDR,7000,6,0
BKDR,7250,6,0
BKDR,7500,6,0
BKDR,7750,6,0
BKDR,8000,6,0
BKDR,8250,6,0
BKDR,8500,6,0
BKDR,8750,6,0
BKDR,9000,6,0
BKDR,9250,6,0
BKDR,9500,6,0
BKDR,9750,6,0
BKDR,10000,6,0
BKDR,10250,6,0
BKDR,10500,6,0
BKDR,10750,6,0
BKDR,11000,6,0
BKDR,11250,6,0
BKDR,11500,6,0
BKDR,11750,6,0
BKDR,12000,6,0
BKDR,12250,6,0
BKDR,12500,6,0
BKDR,12750,6,0
BKDR,13000,6,0
BKDR,13250,6,0
BKDR,13500,6,0
BKDR,13750,6,0
BKDR,14000,6,0
BKDR,14250,6,0
BKDR,14500,6,0
BKDR,14750,6,0
BKDR,15000,6,0
BKDR,15250,6,0
BKDR,15500,6,0
BKDR,15750,6,0
BKDR,16000,6,0
BKDR,16250,6,0
BKDR,16500,6,0
BKDR,16750,6,0
BKDR,17000,6,0
BKDR,17250,6,0
BKDR,17500,6,0
BKDR,17750,6,0
BKDR,18000,6,0
BKDR,18250,6,0
BKDR,18500,6,0
BKDR,18750,6,0
BKDR,19000,6,0
BKDR,19250,6,0
BKDR,19500,6,0
BKDR,19750,6,0
BKDR,20000,6,0
SDBM,250,6,0
SDBM,500,6,0
SDBM,750,6,0
SDBM,1000,6,0
SDBM,1250,6,0
SDBM,1500,6,0
SDBM,1750,6,0
SDBM,2000,6,0
SDBM,2250,6,0
SDBM,2500,6,0
SDBM,2750,6,0
SDBM,3000,6,0
SDBM,3250,6,0
SDBM,3500,6,0
SDBM,3750,6,0
SDBM,4000,6,0
SDBM,4250,6,0
SDBM,4500,6,0
SDBM,4750,6,0
SDBM,5000,6,0
SDBM,5250,6,0
SDBM,5500,6,0
SDBM,5750,6,0
SDBM,6000,6,0
SDBM,6250,6,0
SDBM,6500,6,0
SDBM,6750,6,0
SDBM,7000,6,0
SDBM,7250,6,0
SDBM,7500,6,0
SDBM,7750,6,0
SDBM,8000,6,0
SDBM,8250,6,0
SDBM,8500,6,0
SDBM,8750,6,0
SDBM,9000,6,0
SDBM,9250,6,0
SDBM,9500,6,0
SDBM,9750,6,0
SDBM,10000,6,0
SDBM,10250,6,0
SDBM,10500,6,0
SDBM,10750,6,0
SDBM,11000,6,0
SDBM,11250,6,0
SDBM,11500,6,0
SDBM,11750,6,0
SDBM,12000,6,0
SDBM,12250,6,0
SDBM,12500,6,0
SDBM,12750,6,0
SDBM,13000,6,0
SDBM,13250,6,0
SDBM,13500,6,0
SDBM,13750,6,0
SDBM,14000,6,0
SDBM,14250,6,0
SDBM,14500,6,0
SDBM,14750,6,0
SDBM,15000,6,0
SDBM,15250,6,0
SDBM,15500,6,0
SDBM,15750,6,0
SDBM,16000,6,0
SDBM,16250,6,0
SDBM,16500,6,0
SDBM,16750,6,0
SDBM,17000,6,0
SDBM,17250,6,0
SDBM,17500,6,0
SDBM,17750,6,0
SDBM,18000,6,0
SDBM,18250,6,0
SDBM,18500,6,0
SDBM,18750,6,0
SDBM,19000,6,0
SDBM,19250,6,0
SDBM,19500,6,0
SDBM,19750,6,0
SDBM,20000,6,0
DJB,250,6,0
DJB,500,6,0
DJB,750,6,0
DJB,1000,6,0
DJB,1250,6,0
DJB,1500,6,0
DJB,1750,6,0
DJB,2000,6,0
DJB,2250,6,0
DJB,2500,6,0
DJB,2750,6,0
DJB,3000,6,0
DJB,3250,6,0
DJB,3500,6,0
DJB,3750,6,0
DJB,4000,6,0
DJB,4250,6,0
DJB,4500,6,0
DJB,4750,6,0
DJB,5000,6,0
DJB,5250,6,0
DJB,5500,6,0
DJB,5750,6,0
DJB,6000,6,0
DJB,6250,6,0
DJB,6500,6,0
DJB,6750,6,0
DJB,7000,6,0
DJB,7250,6,0
DJB,7500,6,0
DJB,7750,6,0
DJB,8000,6,0
DJB,8250,6,0
DJB,8500,6,0
DJB,8750,6,0
DJB,9000,6,0
DJB,9250,6,0
DJB,9500,6,0
DJB,9750,6,0
DJB,10000,6,0
DJB,10250,6,0
DJB,10500,6,0
DJB,10750,6,0
DJB,11000,6,0
DJB,11250,6,0
DJB,11500,6,0
DJB,11750,6,0
DJB,12000,6,0
DJB,12250,6,0
DJB,12500,6,0
DJB,12750,6,0
DJB,13000,6,0
DJB,13250,6,0
DJB,13500,6,0
DJB,13750,6,0
DJB,14000,6,0
DJB,14250,6,0
DJB,14500,6,0
DJB,14750,6,0
DJB,15000,6,0
DJB,15250,6,0
DJB,15500,6,0
DJB,15750,6,0
DJB,16000,6,0
DJB,16250,6,0
DJB,16500,6,0
DJB,16750,6,0
DJB,17000,6,0
DJB,17250,6,0
DJB,17500,6,0
DJB,17750,6,0
DJB,18000,6,0
DJB,18250,6,0
DJB,18500,6,0
DJB,18750,6,0
DJB,19000,6,0
DJB,19250,6,0
DJB,19500,6,0
DJB,19750,6,0
DJB,20000,6,0
DEK,250,6,0
DEK,500,6,0
DEK,750,6,0
DEK,1000,6,0
DEK,1250,6,0
DEK,1500,6,0
DEK,1750,6,0
DEK,2000,6,0
DEK,2250,6,0
DEK,2500,6,0
DEK,2750,6,0
DEK,3000,6,0
DEK,3250,6,0
DEK,3500,6,0
DEK,3750,6,0
DEK,4000,6,0
DEK,4250,6,0
DEK,4500,6,0
DEK,4750,6,0
DEK,5000,6,0
DEK,5250,6,0
DEK,5500,6,0
DEK,5750,6,0
DEK,6000,6,0
DEK,6250,6,0
DEK,6500,6,0
DEK,6750,6,0
DEK,7000,6,0
DEK,7250,6,0
DEK,7500,6,0
DEK,7750,6,0
DEK,8000,6,0
DEK,8250,6,0
DEK,8500,6,0
DEK,8750,6,0
DEK,9000,6,0
DEK,9250,6,0
DEK,9500,6,0
DEK,9750,6,0
DEK,10000,6,0
DEK,10250,6,0
DEK,10500,6,0
DEK,10750,6,0
DEK,11000,6,0
DEK,11250,6,0
DEK,11500,6,0
DEK,11750,6,0
DEK,12000,6,0
DEK,12250,6,0
DEK,12500,6,0
DEK,12750,6,0
DEK,13000,6,0
DEK,13250,6,0
DEK,13500,6,0
DEK,13750,6,0
DEK,14000,6,0
DEK,14250,6,0
DEK,14500,6,0
DEK,14750,6,0
DEK,15000,6,0
DEK,15250,6,0
DEK,15500,6,0
DEK,15750,6,0
DEK,16000,6,0
DEK,16250,6,0
DEK,16500,6,1
DEK,16750,6,1
DEK,17000,6,1
DEK,17250,6,1
DEK,17500,6,1
DEK,17750,6,1
DEK,18000,6,1
DEK,18250,6,1
DEK,18500,6,1
DEK,18750,6,1
DEK,19000,6,1
DEK,19250,6,1
DEK,19500,6,1
DEK,19750,6,1
DEK,20000,6,1
BP,250,6,0
BP,500,6,0
BP,750,6,0
BP,1000,6,0
BP,1250,6,0
BP,1500,6,0
BP,1750,6,0
BP,2000,6,0
BP,2250,6,0
BP,2500,6,0
BP,2750,6,0
BP,3000,6,0
BP,3250,6,0
BP,3500,6,0
BP,3750,6,0
BP,4000,6,0
BP,4250,6,0
BP,4500,6,0
BP,4750,6,0
BP,5000,6,0
BP,5250,6,0
BP,5500,6,0
BP,5750,6,0
BP,6000,6,0
BP,6250,6,0
BP,6500,6,0
BP,6750,6,0
BP,7000,6,0
BP,7250,6,0
BP,7500,6,0
BP,7750,6,0
BP,8000,6,0
BP,8250,6,0
BP,8500,6,0
BP,8750,6,0
BP,9000,6,0
BP,9250,6,0
BP,9500,6,0
BP,9750,6,0
BP,10000,6,0
BP,10250,6,0
BP,10500,6,0
BP,10750,6,0
BP,11000,6,0
BP,11250,6,0
BP,11500,6,0
BP,11750,6,0
BP,12000,6,0
BP,12250,6,0
BP,12500,6,0
BP,12750,6,0
BP,13000,6,0
BP,13250,6,0
BP,13500,6,0
BP,13750,6,0
BP,14000,6,0
BP,14250,6,0
BP,14500,6,0
BP,14750,6,0
BP,15000,6,0
BP,15250,6,0
BP,15500,6,0
BP,15750,6,0
BP,16000,6,0
BP,16250,6,0
BP,16500,6,0
BP,16750,6,0
BP,17000,6,0
BP,17250,6,0
BP,17500,6,0
BP,17750,6,0
BP,18000,6,0
BP,18250,6,0
BP,18500,6,0
BP,18750,6,0
BP,19000,6,0
BP,19250,6,0
BP,19500,6,0
BP,19750,6,0
BP,20000,6,0
RS,250,7,0
RS,500,7,0
RS,750,7,0
RS,1000,7,0
RS,1250,7,0
RS,1500,7,0
RS,1750,7,0
RS,2000,7,0
RS,2250,7,0
RS,2500,7,0
RS,2750,7,0
RS,3000,7,0
RS,3250,7,0
RS,3500,7,0
RS,3750,7,0
RS,4000,7,0
RS,4250,7,0
RS,4500,7,0
RS,4750,7,0
RS,5000,7,0
RS,5250,7,0
RS,5500,7,0
RS,5750,7,0
RS,6000,7,0
RS,6250,7,0
RS,6500,7,0
RS,6750,7,0
RS,7000,7,0
RS,7250,7,0
RS,7500,7,0
RS,7750,7,0
RS,8000,7,0
RS,8250,7,0
RS,8500,7,0
RS,8750,7,0
RS,9000,7,0
RS,9250,7,0
RS,9500,7,0
RS,9750,7,0
RS,10000,7,0
RS,10250,7,0
RS,10500,7,0
RS,10750,7,0
RS,11000,7,0
RS,11250,7,0
RS,11500,7,0
RS,11750,7,0
RS,12000,7,0
RS,12250,7,0
RS,12500,7,0
RS,12750,7,0
RS,13000,7,0
RS,13250,7,0
RS,13500,7,0
RS,13750,7,0
RS,14000,7,0
RS,14250,7,0
RS,14500,7,0
RS,14750,7,0
RS,15000,7,0
RS,15250,7,0
RS,15500,7,0
RS,15750,7,0
RS,16000,7,0
RS,16250,7,0
RS,16500,7,0
RS,16750,7,0
RS,17000,7,0
RS,17250,7,0
RS,17500,7,0
RS,17750,7,0
RS,18000,7,0
RS,18250,7,0
RS,18500,7,0
RS,18750,7,0
RS,19000,7,0
RS,19250,7,0
RS,19500,7,0
RS,19750,7,0
RS,20000,7,0
JS,250,7,0
JS,500,7,0
JS,750,7,0
JS,1000,7,0
JS,1250,7,0
JS,1500,7,0
JS,1750,7,0
JS,2000,7,0
JS,2250,7,0
JS,2500,7,0
JS,2750,7,0
JS,3000,7,0
JS,3250,7,0
JS,3500,7,0
JS,3750,7,0
JS,4000,7,0
JS,4250,7,0
JS,4500,7,0
JS,4750,7,0
JS,5000,7,0
JS,5250,7,0
JS,5500,7,0
JS,5750,7,0
JS,6000,7,0
JS,6250,7,0
JS,6500,7,0
JS,6750,7,0
JS,7000,7,0
JS,7250,7,0
JS,7500,7,0
JS,7750,7,0
JS,8000,7,0
JS,8250,7,0
JS,8500,7,0
JS,8750,7,0
JS,9000,7,0
JS,9250,7,0
JS,9500,7,0
JS,9750,7,0
JS,10000,7,0
JS,10250,7,0
JS,10500,7,0
JS,10750,7,0
JS,11000,7,0
JS,11250,7,0
JS,11500,7,0
JS,11750,7,0
JS,12000,7,0
JS,12250,7,0
JS,12500,7,0
JS,12750,7,0
JS,13000,7,0
JS,13250,7,0
JS,13500,7,0
JS,13750,7,0
JS,14000,7,0
JS,14250,7,0
JS,14500,7,0
JS,14750,7,0
JS,15000,7,0
JS,15250,7,0
JS,15500,7,0
JS,15750,7,0
JS,16000,7,0
JS,16250,7,0
JS,16500,7,0
JS,16750,7,0
JS,17000,7,0
JS,17250,7,0
JS,17500,7,0
JS,17750,7,0
JS,18000,7,0
JS,18250,7,0
JS,18500,7,0
JS,18750,7,0
JS,19000,7,0
JS,19250,7,0
JS,19500,7,0
JS,19750,7,0
JS,20000,7,0
PJW,250,7,0
PJW,500,7,0
PJW,750,7,0
PJW,1000,7,0
PJW,1250,7,0
PJW,1500,7,0
PJW,1750,7,0
PJW,2000,7,0
PJW,2250,7,0
PJW,2500,7,0
PJW,2750,7,0
PJW,3000,7,0
PJW,3250,7,0
PJW,3500,7,0
PJW,3750,7,0
PJW,4000,7,0
PJW,4250,7,0
PJW,4500,7,0
PJW,4750,7,0
PJW,5000,7,0
PJW,5250,7,0
PJW,5500,7,0
PJW,5750,7,0
PJW,6000,7,0
PJW,6250,7,0
PJW,6500,7,0
PJW,6750,7,0
PJW,7000,7,0
PJW,7250,7,0
PJW,7500,7,0
PJW,7750,7,0
PJW,8000,7,0
PJW,8250,7,0
PJW,8500,7,0
PJW,8750,7,0
PJW,9000,7,0
PJW,9250,7,0
PJW,9500,7,0
PJW,9750,7,0
PJW,10000,7,0
PJW,10250,7,0
PJW,10500,7,0
PJW,10750,7,0
PJW,11000,7,0
PJW,11250,7,0
PJW,11500,7,0
PJW,11750,7,0
PJW,12000,7,0
PJW,12250,7,0
PJW,12500,7,0
PJW,12750,7,0
PJW,13000,7,0
PJW,13250,7,0
PJW,13500,7,0
PJW,13750,7,0
PJW,14000,7,1
PJW,14250,7,1
PJW,14500,7,1
PJW,14750,7,1
PJW,15000,7,1
PJW,15250,7,1
PJW,15500,7,1
PJW,15750,7,1
PJW,16000,7,1
PJW,16250,7,1
PJW,16500,7,1
PJW,16750,7,1
PJW,17000,7,1
PJW,17250,7,1
PJW,17500,7,1
PJW,17750,7,1
PJW,18000,7,1
PJW,18250,7,1
PJW,18500,7,1
PJW,18750,7,1
PJW,19000,7,1
PJW,19250,7,1
PJW,19500,7,1
PJW,19750,7,1
PJW,20000,7,1
ELF,250,7,0
ELF,500,7,0
ELF,750,7,0
ELF,1000,7,0
ELF,1250,7,0
ELF,1500,7,0
ELF,1750,7,0
ELF,2000,7,0
ELF,2250,7,0
ELF,2500,7,0
ELF,2750,7,0
ELF,3000,7,0
ELF,3250,7,0
ELF,3500,7,0
ELF,3750,7,0
ELF,4000,7,0
ELF,4250,7,0
ELF,4500,7,0
ELF,4750,7,0
ELF,5000,7,0
ELF,5250,7,0
ELF,5500,7,0
ELF,5750,7,0
ELF,6000,7,0
ELF,6250,7,0
ELF,6500,7,0
ELF,6750,7,0
ELF,7000,7,0
ELF,7250,7,0
ELF,7500,7,0
ELF,7750,7,0
ELF,8000,7,0
ELF,8250,7,0
ELF,8500,7,0
ELF,8750,7,0
ELF,9000,7,0
ELF,9250,7,0
ELF,9500,7,0
ELF,9750,7,0
ELF,10000,7,0
ELF,10250,7,0
ELF,10500,7,0
ELF,10750,7,0
ELF,11000,7,0
ELF,11250,7,0
ELF,11500,7,0
ELF,11750,7,0
ELF,12000,7,0
ELF,12250,7,0
ELF,12500,7,0
ELF,12750,7,0
ELF,13000,7,0
ELF,13250,7,0
ELF,13500,7,0
ELF,13750,7,0
ELF,14000,7,1
ELF,14250,7,1
ELF,14500,7,1
ELF,14750,7,1
ELF,15000,7,1
ELF,15250,7,1
ELF,15500,7,1
ELF,15750,7,1
ELF,16000,7,1
ELF,16250,7,1
ELF,16500,7,1
ELF,16750,7,1
ELF,17000,7,1
ELF,17250,7,1
ELF,17500,7,1
ELF,17750,7,1
ELF,18000,7,1
ELF,18250,7,1
ELF,18500,7,1
ELF,18750,7,1
ELF,19000,7,1
ELF,19250,7,1
ELF,19500,7,1
ELF,19750,7,1
ELF,20000,7,1
BKDR,250,7,0
BKDR,500,7,0
BKDR,750,7,0
BKDR,1000,7,0
BKDR,1250,7,0
BKDR,1500,7,0
BKDR,1750,7,0
BKDR,2000,7,0
BKDR,2250,7,0
BKDR,2500,7,0
BKDR,2750,7,0
BKDR,3000,7,0
BKDR,3250,7,0
BKDR,3500,7,0
BKDR,3750,7,0
BKDR,4000,7,0
BKDR,4250,7,0
BKDR,4500,7,0
BKDR,4750,7,0
BKDR,5000,7,0
BKDR,5250,7,0
BKDR,5500,7,0
BKDR,5750,7,0
BKDR,6000,7,0
BKDR,6250,7,0
BKDR,6500,7,0
BKDR,6750,7,0
BKDR,7000,7,0
BKDR,7250,7,0
BKDR,7500,7,0
BKDR,7750,7,0
BKDR,8000,7,0
BKDR,8250,7,0
BKDR,8500,7,0
BKDR,8750,7,0
BKDR,9000,7,0
BKDR,9250,7,0
BKDR,9500,7,0
BKDR,9750,7,0
BKDR,10000,7,0
BKDR,10250,7,0
BKDR,10500,7,0
BKDR,10750,7,0
BKDR,11000,7,0
BKDR,11250,7,0
BKDR,11500,7,0
BKDR,11750,7,0
BKDR,12000,7,0
BKDR,12250,7,0
BKDR,12500,7,0
BKDR,12750,7,0
BKDR,13000,7,0
BKDR,13250,7,0
BKDR,13500,7,0
BKDR,13750,7,0
BKDR,14000,7,0
BKDR,14250,7,0
BKDR,14500,7,0
BKDR,14750,7,0
BKDR,15000,7,0
BKDR,15250,7,0
BKDR,15500,7,0
BKDR,15750,7,0
BKDR,16000,7,0
BKDR,16250,7,0
BKDR,16500,7,0
BKDR,16750,7,0
BKDR,17000,7,0
BKDR,17250,7,0
BKDR,17500,7,0
BKDR,17750,7,0
BKDR,18000,7,0
BKDR,18250,7,0
BKDR,18500,7,0
BKDR,18750,7,0
BKDR,19000,7,0
BKDR,19250,7,0
BKDR,19500,7,0
BKDR,19750,7,0
BKDR,20000,7,0
SDBM,250,7,0
SDBM,500,7,0
SDBM,750,7,0
SDBM,1000,7,0
SDBM,1250,7,0
SDBM,1500,7,0
SDBM,1750,7,0
SDBM,2000,7,0
SDBM,2250,7,0
SDBM,2500,7,0
SDBM,2750,7,0
SDBM,3000,7,0
SDBM,3250,7,0
SDBM,3500,7,0
SDBM,3750,7,0
SDBM,4000,7,0
SDBM,4250,7,0
SDBM,4500,7,0
SDBM,4750,7,0
SDBM,5000,7,0
SDBM,5250,7,0
SDBM,5500,7,0
SDBM,5750,7,0
SDBM,6000,7,0
SDBM,6250,7,0
SDBM,6500,7,0
SDBM,6750,7,0
SDBM,7000,7,0
SDBM,7250,7,0
SDBM,7500,7,0
SDBM,7750,7,0
SDBM,8000,7,0
SDBM,8250,7,0
SDBM,8500,7,0
SDBM,8750,7,0
SDBM,9000,7,0
SDBM,9250,7,0
SDBM,9500,7,0
SDBM,9750,7,0
SDBM,10000,7,0
SDBM,10250,7,0
SDBM,10500,7,0
SDBM,10750,7,0
SDBM,11000,7,0
SDBM,11250,7,0
SDBM,11500,7,0
SDBM,11750,7,0
SDBM,12000,7,0
SDBM,12250,7,0
SDBM,12500,7,0
SDBM,12750,7,0
SDBM,13000,7,0
SDBM,13250,7,0
SDBM,13500,7,0
SDBM,13750,7,0
SDBM,14000,7,0
SDBM,14250,7,0
SDBM,14500,7,0
SDBM,14750,7,0
SDBM,15000,7,0
SDBM,15250,7,0
SDBM,15500,7,0
SDBM,15750,7,0
SDBM,16000,7,0
SDBM,16250,7,0
SDBM,16500,7,0
SDBM,16750,7,0
SDBM,17000,7,0
SDBM,17250,7,0
SDBM,17500,7,0
SDBM,17750,7,0
SDBM,18000,7,0
SDBM,18250,7,0
SDBM,18500,7,0
SDBM,18750,7,0
SDBM,19000,7,0
SDBM,19250,7,0
SDBM,19500,7,0
SDBM,19750,7,0
SDBM,20000,7,0
DJB,250,7,0
DJB,500,7,0
DJB,750,7,0
DJB,1000,7,0
DJB,1250,7,0
DJB,1500,7,0
DJB,1750,7,0
DJB,2000,7,0
DJB,2250,7,0
DJB,2500,7,0
DJB,2750,7,0
DJB,3000,7,0
DJB,3250,7,0
DJB,3500,7,0
DJB,3750,7,0
DJB,4000,7,0
DJB,4250,7,0
DJB,4500,7,0
DJB,4750,7,0
DJB,5000,7,0
DJB,5250,7,0
DJB,5500,7,0
DJB,5750,7,0
DJB,6000,7,0
DJB,6250,7,0
DJB,6500,7,0
DJB,6750,7,0
DJB,7000,7,0
DJB,7250,7,0
DJB,7500,7,0
DJB,7750,7,0
DJB,8000,7,0
DJB,8250,7,0
DJB,8500,7,0
DJB,8750,7,0
DJB,9000,7,0
DJB,9250,7,0
DJB,9500,7,0
DJB,9750,7,0
DJB,10000,7,0
DJB,10250,7,0
DJB,10500,7,0
DJB,10750,7,0
DJB,11000,7,0
DJB,11250,7,0
DJB,11500,7,0
DJB,11750,7,0
DJB,12000,7,0
DJB,12250,7,0
DJB,12500,7,0
DJB,12750,7,0
DJB,13000,7,0
DJB,13250,7,0
DJB,13500,7,0
DJB,13750,7,0
DJB,14000,7,0
DJB,14250,7,0
DJB,14500,7,0
DJB,14750,7,0
DJB,15000,7,0
DJB,15250,7,0
DJB,15500,7,0
DJB,15750,7,0
DJB,16000,7,0
DJB,16250,7,0
DJB,16500,7,0
DJB,16750,7,0
DJB,17000,7,0
DJB,17250,7,0
DJB,17500,7,0
DJB,17750,7,0
DJB,18000,7,0
DJB,18250,7,0
DJB,18500,7,0
DJB,18750,7,0
DJB,19000,7,0
DJB,19250,7,0
DJB,19500,7,0
DJB,19750,7,0
DJB,20000,7,0
DEK,250,7,0
DEK,500,7,0
DEK,750,7,0
DEK,1000,7,0
DEK,1250,7,0
DEK,1500,7,0
DEK,1750,7,0
DEK,2000,7,0
DEK,2250,7,0
DEK,2500,7,0
DEK,2750,7,0
DEK,3000,7,0
DEK,3250,7,0
DEK,3500,7,0
DEK,3750,7,0
DEK,4000,7,0
DEK,4250,7,0
DEK,4500,7,0
DEK,4750,7,0
DEK,5000,7,0
DEK,5250,7,0
DEK,5500,7,0
DEK,5750,7,0
DEK,6000,7,0
DEK,6250,7,0
DEK,6500,7,0
DEK,6750,7,0
DEK,7000,7,0
DEK,7250,7,0
DEK,7500,7,0
DEK,7750,7,0
DEK,8000,7,0
DEK,8250,7,0
DEK,8500,7,0
DEK,8750,7,0
DEK,9000,7,0
DEK,9250,7,0
DEK,9500,7,0
DEK,9750,7,0
DEK,10000,7,0
DEK,10250,7,0
DEK,10500,7,0
DEK,10750,7,0
DEK,11000,7,0
